"12A2","Airlift Navigator","Officer"
"12A3","Airlift Navigator","Officer"
"12A4","Airlift Navigator","Officer"
"12B1","Bomber Navigator","Officer"
"12B1","Bomber Combat Systems Officer","Officer"
"12B2","Bomber Navigator","Officer"
"12B2","Bomber Combat Systems Officer","Officer"
"12B3","Bomber Navigator","Officer"
"12B3","Bomber Combat Systems Officer","Officer"
"12B4","Bomber Navigator","Officer"
"12B4","Bomber Combat Systems Officer","Officer"
"12BX","Bomber Combat Systems Officer","Officer"
"12E1","Experimental Test Navigator","Officer"
"12E1","Experimental Test Combat Systems Officer","Officer"
"12E13","Experimental Test Navigator","Officer"
"12E14","Experimental Test Navigator","Officer"
"12E2","Experimental Test Navigator","Officer"
"12E2","Experimental Test Combat Systems Officer","Officer"
"12E3","Experimental Test Combat Systems Officer","Officer"
"12E4","Experimental Test Combat Systems Officer","Officer"
"12EX","Experimental Test Combat Systems Officer","Officer"
"12F1","Fighter Navigator","Officer"
"12F1","Fighter Combat Systems Officer","Officer"
"12F2","Fighter Combat Systems Officer","Officer"
"12F2","Fighter Navigator","Officer"
"12F3","Fighter Combat Systems Officer","Officer"
"12F3","Fighter Navigator","Officer"
"12F4","Fighter Combat Systems Officer","Officer"
"12F4","Fighter Navigator","Officer"
"12FX","Fighter Combat Systems Officer","Officer"
"12G1","Generalist Navigator","Officer"
"12G1","Generalist Combat Systems Officer","Officer"
"12G2","Generalist Combat Systems Officer","Officer"
"12G2","Generalist Navigator","Officer"
"12G3","Generalist Navigator","Officer"
"12G3","Generalist Combat Systems Officer","Officer"
"12G4","Generalist Combat Systems Officer","Officer"
"12G4","Generalist Navigator","Officer"
"12GX","Generalist Combat Systems Officer","Officer"
"12K1","Trainer Navigator","Officer"
"12K1","Trainer Combat Systems Officer","Officer"
"12K2","Trainer Combat Systems Officer","Officer"
"12K2","Trainer Navigator","Officer"
"12K3","Trainer Navigator","Officer"
"12K3","Trainer Combat Systems Officer","Officer"
"12K4","Trainer Combat Systems Officer","Officer"
"12K4","Trainer Navigator","Officer"
"12KX","Trainer Combat Systems Officer","Officer"
"12M1","Mobility Navigator","Officer"
"12M1","Mobility Combat Systems Officer","Officer"
"12M2","Mobility Combat Systems Officer","Officer"
"12M2","Mobility Navigator","Officer"
"12M3","Mobility Navigator","Officer"
"12M3","Mobility Combat Systems Officer","Officer"
"12M4","Mobility Combat Systems Officer","Officer"
"12M4","Mobility Navigator","Officer"
"12MX","Mobility Combat Systems Officer","Officer"
"12R1","Reconnaissance/surveillance/electronic Warfare Navigator","Officer"
"12R1","Recce/surv/elect Warfare Combat Systems Officer","Officer"
"12R2","Recce/surv/elect Warfare Combat Systems Officer","Officer"
"12R2","Reconnaissance/surveillance/electronic Warfare Navigator","Officer"
"12R3","Reconnaissance/surveillance/electronic Warfare Navigator","Officer"
"12R3","Recce/surv/elect Warfare Combat Systems Officer","Officer"
"12R4","Recce/surv/elect Warfare Combat Systems Officer","Officer"
"12R4","Reconnaissance/surveillance/electronic Warfare Navigator","Officer"
"12RX","Recce/Surv/Elect Warfare Combat Systems Officer","Officer"
"12S1","Special Operations Navigator","Officer"
"12S1","Special Operations Combat Systems Officer","Officer"
"12S2","Special Operations Combat Systems Officer","Officer"
"12S2","Special Operations Navigator","Officer"
"12S3","Special Operations Navigator","Officer"
"12S3","Special Operations Combat Systems Officer","Officer"
"12S4","Special Operations Combat Systems Officer","Officer"
"12S4","Special Operations Navigator","Officer"
"12SX","Special Operations Combat Systems Officer","Officer"
"12T1","Tanker Navigator","Officer"
"12T2","Tanker Navigator","Officer"
"12T3","Tanker Navigator","Officer"
"12T4","Tanker Navigator","Officer"
"12U1","Remotely Piloted Aircraft (RPA) Pilot","Officer"
"12U2","Remotely Piloted Aircraft (RPA) Pilot","Officer"
"12U3","Remotely Piloted Aircraft (RPA) Pilot","Officer"
"12U4","Remotely Piloted Aircraft (RPA) Pilot","Officer"
"13A1","Astronaut","Officer"
"13A2","Astronaut","Officer"
"13A3","Astronaut","Officer"
"13A4","Astronaut","Officer"
"13AX","Astronaut","Officer"
"13B","Command and Control Operations","Officer"
"13B1","Air Battle Manager","Officer"
"13B1","Command and Control Operations","Officer"
"13B2","Air Battle Manager","Officer"
"13B2","Command and Control Operations","Officer"
"13B3","Command and Control Operations","Officer"
"13B3","Air Battle Manager","Officer"
"13B4","Air Battle Manager","Officer"
"13B4","Command and Control Operations","Officer"
"13BX","Air Battle Manager","Officer"
"13D1","Control and Recovery","Officer"
"13D2","Control and Recovery","Officer"
"13D3","Control and Recovery","Officer"
"13D4","Control and Recovery","Officer"
"13DX","Control and Recovery","Officer"
"13M1","Airfield Operation","Officer"
"13M2","Airfield Operation","Officer"
"13M4","Airfield Operation","Officer"
"13MX","Airfield Operation","Officer"
"13MX3","Airfield Operation","Officer"
"13S1","Space and Missile Operations","Officer"
"13S2","Space and Missile Operations","Officer"
"13S3","Space and Missile Operations","Officer"
"13SX","SPACE AND MISSILE OPERATIONS","Officer"
"13SX4","Space and Missile Operations","Officer"
"13X1","Combat Control","Officer"
"13X2","Combat Control","Officer"
"13X3","Combat Control","Officer"
"13X4","Combat Control","Officer"
"14N1","Intelligence","Officer"
"14N2","Intelligence","Officer"
"14N3","Intelligence","Officer"
"14N4","Intelligence","Officer"
"14NX","Intelligence","Officer"
"15W1","Weather","Officer"
"15W2","Weather","Officer"
"15W3","Weather","Officer"
"15W4","Weather","Officer"
"15WX","Weather","Officer"
"16A1","Air Attaché","Officer"
"16A2","Air Attaché","Officer"
"16A3","Air Attaché","Officer"
"16A4","Air Attaché","Officer"
"16F1","Regional Affairs Strategist/Foreign Area","Officer"
"16F2","Regional Affairs Strategist/Foreign Area","Officer"
"16F3","Regional Affairs Strategist/Foreign Area","Officer"
"16F4","Regional Affairs Strategist/Foreign Area","Officer"
"16FX","Regional Affairs Strategist/Foreign area","Officer"
"16G1","Air Force Operations Staff Officer","Officer"
"16G2","Air Force Operations Staff Officer","Officer"
"16G3","Air Force Operations Staff Officer","Officer"
"16G4","Air Force Operations Staff Officer","Officer"
"16GX","Air Force Operations Staff Officer","Officer"
"16P1","Political-military Affairs Strategist","Officer"
"16P2","Political-military Affairs Strategist","Officer"
"16P3","Political-military Affairs Strategist","Officer"
"16P4","Political-military Affairs Strategist","Officer"
"16PX","Political-Military Affairs Strategist","Officer"
"16R1","Planning & Programming","Officer"
"16R2","Planning & Programming","Officer"
"16R3","Planning & Programming","Officer"
"16R4","Planning & Programming","Officer"
"16RX","Planning & Programming","Officer"
"17C0","Cyber Operations Commander","Officer"
"17D1","Cyberspace Operations","Officer"
"17D2","Cyberspace Operations","Officer"
"17D3","Cyberspace Operations","Officer"
"17D4","Cyberspace Operations","Officer"
"17DX","Cyberspace Operations","Officer"
"18A1","Attack Remotely Piloted Aircraft Pilot","Officer"
"18A2","Attack Remotely Piloted Aircraft Pilot","Officer"
"18A3","Attack Remotely Piloted Aircraft Pilot","Officer"
"18A4","Attack Remotely Piloted Aircraft Pilot","Officer"
"18AX","Attack Remotely Piloted Aircraft Pilot (18X established in Oct 200","Officer"
"18R1","Reconnaissance Remotely Piloted Aircraft Pilot","Officer"
"18R2","Reconnaissance Remotely Piloted Aircraft Pilot","Officer"
"18R3","Reconnaissance Remotely Piloted Aircraft Pilot","Officer"
"18R4","Reconnaissance Remotely Piloted Aircraft Pilot","Officer"
"1A031","In-flight Refueling","Enlisted"
"1A051","In-flight Refueling","Enlisted"
"1A071","In-flight Refueling","Enlisted"
"1A091","In-flight Refueling","Enlisted"
"1A0X1","IN-FLIGHT REFUELING","Enlisted"
"1A131","Flight Engineer","Enlisted"
"1A131B","Flight Engineer Apprentice, Helicopter","Enlisted"
"1A131B","Flight Engineer Helper, Helicopter","Enlisted"
"1A131C","Flight Engineer Apprentice, Performance Qualified","Enlisted"
"1A131C","Flight Engineer Helper, Performance Qualified","Enlisted"
"1A151","Flight Engineer","Enlisted"
"1A151B","Flight Engineer Apprentice, Helicopter","Enlisted"
"1A151B","Flight Engineer Helper, Helicopter","Enlisted"
"1A151C","Flight Engineer Apprentice, Performance Qualified","Enlisted"
"1A151C","Flight Engineer Helper, Performance Qualified","Enlisted"
"1A171","Flight Engineer","Enlisted"
"1A171B","Flight Engineer Apprentice, Helicopter","Enlisted"
"1A171B","Flight Engineer Helper, Helicopter","Enlisted"
"1A171C","Flight Engineer Apprentice, Performance Qualified","Enlisted"
"1A171C","Flight Engineer Helper, Performance Qualified","Enlisted"
"1A191","Flight Engineer","Enlisted"
"1A191B","Flight Engineer Helper, Helicopter","Enlisted"
"1A191B","Flight Engineer Apprentice, Helicopter","Enlisted"
"1A191C","Flight Engineer Helper, Performance Qualified","Enlisted"
"1A191C","Flight Engineer Apprentice, Performance Qualified","Enlisted"
"1A1X1","Flight Engineer","Enlisted"
"1A231","Aircraft Loadmaster","Enlisted"
"1A251","Aircraft Loadmaster","Enlisted"
"1A271","Aircraft Loadmaster","Enlisted"
"1A291","Aircraft Loadmaster","Enlisted"
"1A2X1","AIRCRAFT LOADMASTER","Enlisted"
"1A331","Airborne Mission Systems","Enlisted"
"1A351","Airborne Mission Systems","Enlisted"
"1A371","Airborne Mission Systems","Enlisted"
"1A391","Airborne Mission Systems","Enlisted"
"1A3X1","AIRBORNE MISSION SYSTEMS","Enlisted"
"1A431","Airborne Operations/airborne Battle Management Systems Journeyman","Enlisted"
"1A431D","Airborne Battle Management Systems, Weapons Director","Enlisted"
"1A451","Airborne Operations/airborne Battle Management Systems Journeyman","Enlisted"
"1A451D","Airborne Battle Management Systems, Weapons Director","Enlisted"
"1A471","Airborne Operations/airborne Battle Management Systems Journeyman","Enlisted"
"1A471D","Airborne Battle Management Systems, Weapons Director","Enlisted"
"1A491","Airborne Operations/airborne Battle Management Systems Journeyman","Enlisted"
"1A491D","Airborne Battle Management Systems, Weapons Director","Enlisted"
"1A4X1","AIRBORNE OPERATIONS/Airborne Battle Management Systems Journeyman","Enlisted"
"1A531","Airborne Missions Systems Apprentice","Enlisted"
"1A532","Airborne Command and Control Communications Equipment","Enlisted"
"1A533","Airborne Radar Systems","Enlisted"
"1A551","Airborne Missions Systems Apprentice","Enlisted"
"1A552","Airborne Command and Control Communications Equipment","Enlisted"
"1A553","Airborne Radar Systems","Enlisted"
"1A571","Airborne Missions Systems Apprentice","Enlisted"
"1A572","Airborne Command and Control Communications Equipment","Enlisted"
"1A573","Airborne Radar Systems","Enlisted"
"1A591","Airborne Missions Systems Apprentice","Enlisted"
"1A592","Airborne Command and Control Communications Equipment","Enlisted"
"1A593","Airborne Radar Systems","Enlisted"
"1A5X1","Airborne Missions Systems Apprentice","Enlisted"
"1A5X2","Airborne Command And Control Communications Equipment","Enlisted"
"1A5X3","Airborne Radar Systems","Enlisted"
"1A631","Flight Attendant","Enlisted"
"1A651","Flight Attendant","Enlisted"
"1A671","Flight Attendant","Enlisted"
"1A691","Flight Attendant","Enlisted"
"1A6X1","Flight Attendent","Enlisted"
"1A731","Aerial Gunner","Enlisted"
"1A751","Aerial Gunner","Enlisted"
"1A771","Aerial Gunner","Enlisted"
"1A791","Aerial Gunner","Enlisted"
"1A7X1","AERIAL GUNNER","Enlisted"
"1A831","Airborne Cryptologic Language Analyst","Enlisted"
"1A832","Airborne Intelligence, Surveillance, and Reconnaissance (ISR) Oper","Enlisted"
"1A851","Airborne Cryptologic Language Analyst","Enlisted"
"1A852","Airborne Intelligence, Surveillance, and Reconnaissance (ISR) Oper","Enlisted"
"1A871","Airborne Cryptologic Language Analyst","Enlisted"
"1A872","Airborne Intelligence, Surveillance, and Reconnaissance (ISR) Oper","Enlisted"
"1A890","Airborne Intelligence, Surveillance and Reconnaissance (ISR)","Enlisted"
"1A891","Airborne Cryptologic Language Analyst","Enlisted"
"1A8X1","AIRBORNE CRYPTOLOGIC LANGUAGE ANALYST","Enlisted"
"1A8X2","AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPER","Enlisted"
"1B000","Cyber Operations Manager","Enlisted"
"1B032","Cyber Systems Operations Apprentice","Enlisted"
"1B033","Cyber Surety Apprentice","Enlisted"
"1B034","Computer Systems Programming Apprentice","Enlisted"
"1B052","Cyber Systems Operations Apprentice","Enlisted"
"1B053","Cyber Surety Apprentice","Enlisted"
"1B054","Computer Systems Programming Apprentice","Enlisted"
"1B072","Cyber Systems Operations Apprentice","Enlisted"
"1B073","Cyber Surety Apprentice","Enlisted"
"1B074","Computer Systems Programming Apprentice","Enlisted"
"1B092","Cyber Systems Operations Apprentice","Enlisted"
"1B093","Cyber Surety Apprentice","Enlisted"
"1B094","Computer Systems Programming Apprentice","Enlisted"
"1B0X2","Cyber Systems Operations Apprentice","Enlisted"
"1B0X3","Cyber Surety Apprentice","Enlisted"
"1B131","Client Systems Apprentice","Enlisted"
"1B132","Cyber Transport Systems Apprentice","Enlisted"
"1B133","RF Transmission Systems Apprentice","Enlisted"
"1B134","Spectrum Operations Apprentice","Enlisted"
"1B135","Ground Radar Systems Apprentice","Enlisted"
"1B136","Airfield Systems Apprentice","Enlisted"
"1B137","Cable and Antenna Systems Apprentice","Enlisted"
"1B151","Client Systems Apprentice","Enlisted"
"1B152","Cyber Transport Systems Apprentice","Enlisted"
"1B153","RF Transmission Systems Apprentice","Enlisted"
"1B154","Spectrum Operations Apprentice","Enlisted"
"1B155","Ground Radar Systems Apprentice","Enlisted"
"1B156","Airfield Systems Apprentice","Enlisted"
"1B157","Cable and Antenna Systems Apprentice","Enlisted"
"1B171","Client Systems Apprentice","Enlisted"
"1B172","Cyber Transport Systems Apprentice","Enlisted"
"1B173","RF Transmission Systems Apprentice","Enlisted"
"1B174","Spectrum Operations Apprentice","Enlisted"
"1B175","Ground Radar Systems Apprentice","Enlisted"
"1B176","Airfield Systems Apprentice","Enlisted"
"1B177","Cable and Antenna Systems Apprentice","Enlisted"
"1B191","Client Systems Apprentice","Enlisted"
"1B192","Cyber Transport Systems Apprentice","Enlisted"
"1B193","RF Transmission Systems Apprentice","Enlisted"
"1B194","Spectrum Operations Apprentice","Enlisted"
"1B195","Ground Radar Systems Apprentice","Enlisted"
"1B196","Airfield Systems Apprentice","Enlisted"
"1B197","Cable and Antenna Systems Apprentice","Enlisted"
"1B1X1","Client Systems Apprentice","Enlisted"
"1B1X2","Cyber Transport Systems Apprentice","Enlisted"
"1B1X3","RF Transmission Systems Apprentice","Enlisted"
"1B1X4","Spectrum Operations Apprentice","Enlisted"
"1B1X5","Ground Radar Systems Apprentice","Enlisted"
"1B1X6","Airfield Systems Apprentice","Enlisted"
"1B1X7","Cable and Antenna Systems Apprentice","Enlisted"
"1B1s4","Spectrum Operations Apprentice","Enlisted"
"1B331","Electronic Warfare Operator","Enlisted"
"1B351","Electronic Warfare Operator","Enlisted"
"1B371","Electronic Warfare Operator","Enlisted"
"1B391","Electronic Warfare Operator","Enlisted"
"1B431","Network Warfare Operator","Enlisted"
"1B431","Cyberspace Defense","Enlisted"
"1B451","Cyberspace Defense","Enlisted"
"1B451","Network Warfare Operator","Enlisted"
"1B471","Cyberspace Defense","Enlisted"
"1B471","Network Warfare Operator","Enlisted"
"1B491","Cyberspace Defense","Enlisted"
"1B491","Network Warfare Operator","Enlisted"
"1B4X1","Network Warfare Operator","Enlisted"
"1C031","Airfield Management Apprentice","Enlisted"
"1C032","Aviation Resource Management","Enlisted"
"1C051","Airfield Management Apprentice","Enlisted"
"1C052","Aviation Resource Management","Enlisted"
"1C071","Airfield Management Apprentice","Enlisted"
"1C072","Aviation Resource Management","Enlisted"
"1C091","Airfield Management Apprentice","Enlisted"
"1C092","Aviation Resource Management","Enlisted"
"1C0X1","Airfield Management Apprentice","Enlisted"
"1C0X2","Aviation Resource Management","Enlisted"
"1C131","Air Traffic Control","Enlisted"
"1C151","Air Traffic Control","Enlisted"
"1C171","Air Traffic Control","Enlisted"
"1C191","Air Traffic Control","Enlisted"
"1C231","Combat Control","Enlisted"
"1C251","Combat Control","Enlisted"
"1C271","Combat Control","Enlisted"
"1C291","Combat Control","Enlisted"
"1C2X1","Combat Control","Enlisted"
"1C331","Command Post","Enlisted"
"1C351","Command Post","Enlisted"
"1C371","Command Post","Enlisted"
"1C391","Command Post","Enlisted"
"1C3X1","Command Post","Enlisted"
"1C431","Tactical Air Control Party (TACP)","Enlisted"
"1C451","Tactical Air Control Party (TACP)","Enlisted"
"1C471","Tactical Air Control Party (TACP)","Enlisted"
"1C491","Tactical Air Control Party (TACP)","Enlisted"
"1C4X1","Tactical Air Control Party (TACP)","Enlisted"
"1C531","Aerospace Control and Warning Systems","Enlisted"
"1C531A","Aerospace Control And Warning Systems , Manual Systems","Enlisted"
"1C531A","Aerospace Control And Warning Systems, Manual Systems","Enlisted"
"1C531B","Aerospace Control And Warning Systems - Sector Operations Co","Enlisted"
"1C531C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C531C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C551","Aerospace Control and Warning Systems","Enlisted"
"1C551A","Aerospace Control And Warning Systems , Manual Systems","Enlisted"
"1C551A","Aerospace Control And Warning Systems, Manual Systems","Enlisted"
"1C551B","Aerospace Control And Warning Systems - Sector Operations Co","Enlisted"
"1C551C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C551C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C571","Aerospace Control and Warning Systems","Enlisted"
"1C571A","Aerospace Control And Warning Systems , Manual Systems","Enlisted"
"1C571A","Aerospace Control And Warning Systems, Manual Systems","Enlisted"
"1C571B","Aerospace Control And Warning Systems - Sector Operations Co","Enlisted"
"1C571C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C571C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C591","Aerospace Control and Warning Systems","Enlisted"
"1C591A","Aerospace Control And Warning Systems , Manual Systems","Enlisted"
"1C591A","Aerospace Control And Warning Systems, Manual Systems","Enlisted"
"1C591B","Aerospace Control And Warning Systems - Sector Operations Co","Enlisted"
"1C591C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C591C","Aerospace Control And Warning Systems Theater Air Control","Enlisted"
"1C5X1","AEROSPACE CONTROL AND WARNING SYSTEMS","Enlisted"
"1C631","Space Systems Operations","Enlisted"
"1C651","Space Systems Operations","Enlisted"
"1C671","Space Systems Operations","Enlisted"
"1C691","Space Systems Operations","Enlisted"
"1C731","Airfield Management","Enlisted"
"1C751","Airfield Management","Enlisted"
"1C771","Airfield Management","Enlisted"
"1C791","Airfield Management","Enlisted"
"1C7X1","Airfield Management","Enlisted"
"1N030","Intelligence Operations And Targeting","Enlisted"
"1N031","Operations Intelligence","Enlisted"
"1N032","Target Intelligence","Enlisted"
"1N050","Intelligence Operations And Targeting","Enlisted"
"1N051","Operations Intelligence","Enlisted"
"1N052","Target Intelligence","Enlisted"
"1N070","Intelligence Operations And Targeting","Enlisted"
"1N071","Operations Intelligence","Enlisted"
"1N072","Target Intelligence","Enlisted"
"1N090","Intelligence Operations And Targeting","Enlisted"
"1N091","Operations Intelligence","Enlisted"
"1N092","Target Intelligence","Enlisted"
"1N0X1","Operations Intelligence","Enlisted"
"1N0X2","Target Intelligence","Enlisted"
"1N131","Signal Intelligence Analysis Specialist","Enlisted"
"1N131","Imagery Analysis","Enlisted"
"1N151","Signal Intelligence Analysis Specialist","Enlisted"
"1N151","Imagery Analysis","Enlisted"
"1N171","Imagery Analysis","Enlisted"
"1N171","Signal Intelligence Analysis Specialist","Enlisted"
"1N191","Imagery Analysis","Enlisted"
"1N191","Signal Intelligence Analysis Specialist","Enlisted"
"1N1X1","IMAGERY ANALYSIS","Enlisted"
"1N200","Signals Intelligence Analysis Manager","Enlisted"
"1N231","Communication Signals Intelligence","Enlisted"
"1N251","Communication Signals Intelligence","Enlisted"
"1N271","Communication Signals Intelligence","Enlisted"
"1N291","Communication Signals Intelligence","Enlisted"
"1N2X1","COMMUNICATION SIGNALS INTELLIGENCE","Enlisted"
"1N331","Cryptologic Language Analyst","Enlisted"
"1N331","Germanic Cryptologic Linguist Apprentice","Enlisted"
"1N332","Romance Cryptologic Linguist Apprentice","Enlisted"
"1N333","Slavic Cryptologic Linguist Apprentice","Enlisted"
"1N334","Far East Cryptologic Linguist Apprentice","Enlisted"
"1N335","Mid East Cryptologic Linguist","Enlisted"
"1N336","African Cryptologic Linguist Apprentice","Enlisted"
"1N337","Turkic Cryptologic Linguist Apprentice","Enlisted"
"1N338","Polynesian Cryptologic Linguist Apprentice","Enlisted"
"1N339","Indo-Iranian Cryptologic Linguist Apprentice","Enlisted"
"1N351","Cryptologic Language Analyst","Enlisted"
"1N351","Germanic Cryptologic Linguist Apprentice","Enlisted"
"1N352","Romance Cryptologic Linguist Apprentice","Enlisted"
"1N353","Slavic Cryptologic Linguist Apprentice","Enlisted"
"1N354","Far East Cryptologic Linguist Apprentice","Enlisted"
"1N355","Mid East Cryptologic Linguist","Enlisted"
"1N356","African Cryptologic Linguist Apprentice","Enlisted"
"1N357","Turkic Cryptologic Linguist Apprentice","Enlisted"
"1N358","Polynesian Cryptologic Linguist Apprentice","Enlisted"
"1N359","Indo-Iranian Cryptologic Linguist Apprentice","Enlisted"
"1N371","Germanic Cryptologic Linguist Apprentice","Enlisted"
"1N371","Cryptologic Language Analyst","Enlisted"
"1N372","Romance Cryptologic Linguist Apprentice","Enlisted"
"1N373","Slavic Cryptologic Linguist Apprentice","Enlisted"
"1N374","Far East Cryptologic Linguist Apprentice","Enlisted"
"1N375","Mid East Cryptologic Linguist","Enlisted"
"1N376","African Cryptologic Linguist Apprentice","Enlisted"
"1N377","Turkic Cryptologic Linguist Apprentice","Enlisted"
"1N378","Polynesian Cryptologic Linguist Apprentice","Enlisted"
"1N379","Indo-Iranian Cryptologic Linguist Apprentice","Enlisted"
"1N391","Cryptologic Language Analyst","Enlisted"
"1N391","Germanic Cryptologic Linguist Apprentice","Enlisted"
"1N392","Romance Cryptologic Linguist Apprentice","Enlisted"
"1N393","Slavic Cryptologic Linguist Apprentice","Enlisted"
"1N394","Far East Cryptologic Linguist Apprentice","Enlisted"
"1N395","Mid East Cryptologic Linguist","Enlisted"
"1N396","African Cryptologic Linguist Apprentice","Enlisted"
"1N397","Turkic Cryptologic Linguist Apprentice","Enlisted"
"1N398","Polynesian Cryptologic Linguist Apprentice","Enlisted"
"1N399","Indo-Iranian Cryptologic Linguist Apprentice","Enlisted"
"1N3X1","Cryptologic Language Analyst","Enlisted"
"1N3X2","Romance Cryptologic Linguist Apprentice","Enlisted"
"1N3X3","Slavic Cryptologic Linguist Apprentice","Enlisted"
"1N3X4","Far East Cryptologic Linguist Apprentice","Enlisted"
"1N3X5","Mid East Cryptologic Linguist","Enlisted"
"1N3X6","African Cryptologic Linguist Apprentice","Enlisted"
"1N3X7","Turkic Cryptologic Linguist Apprentice","Enlisted"
"1N3X8","Polynesian Cryptologic Linguist Apprentice","Enlisted"
"1N3X9","Indo-Iranian Cryptologic Linguist Apprentice","Enlisted"
"1N431","Network Intelligence Analysis","Enlisted"
"1N451","Network Intelligence Analysis","Enlisted"
"1N471","Network Intelligence Analysis","Enlisted"
"1N491","Network Intelligence Analysis","Enlisted"
"1N4X1","Network Intelligence Analysis","Enlisted"
"1N531","Electronic Signals Intelligence Exploitation Apprentice","Enlisted"
"1N551","Electronic Signals Intelligence Exploitation Apprentice","Enlisted"
"1N571","Electronic Signals Intelligence Exploitation Apprentice","Enlisted"
"1N591","Electronic Signals Intelligence Exploitation Apprentice","Enlisted"
"1N5X1","Electronic Signals Intelligence Exploitation Apprentice","Enlisted"
"1N631","Electronic Systems Security Assessment Apprentice","Enlisted"
"1N651","Electronic Systems Security Assessment Apprentice","Enlisted"
"1N671","Electronic Systems Security Assessment Apprentice","Enlisted"
"1N691","Electronic Systems Security Assessment Apprentice","Enlisted"
"1N6X1","Electronic Systems Security Assessment Apprentice","Enlisted"
"1P031","Aircrew Flight Equipment","Enlisted"
"1P031A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P031A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P031B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P031B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P051","Aircrew Flight Equipment","Enlisted"
"1P051A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P051A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P051B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P051B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P071","Aircrew Flight Equipment","Enlisted"
"1P071A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P071A","Aircrew Flight Equipment Aircrew Life Support","Enlisted"
"1P071B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P071B","Aircrew Flight Equipment Survival Equipment","Enlisted"
"1P091","Aircrew Flight Equipment","Enlisted"
